# A. Ravlić, Y. Saito, and W. Nazarewicz in preparation (2025).
# Calculations with axially-deformed RHB+pnQRPA using the DD-PCX interaction (ver1.0).
# Generated: 2025-10-29 16:18:43
#
# Columns:
#   N          : Neutron number.
#   Z          : Proton number.
#   E(beta)    : Binding energy (MeV) for the min-E configuration
#   beta2      : Mass quadrupole deformation beta2 (dimensionless) at min-E.
#   Q          : beta- Q-value (MeV).
#   HL_log10   : log10 of the total half-life (log10 seconds).
#   FF_percent : % contribution of first-forbidden (FF) transitions to the total decay rate,
#
# N Z E(beta) beta2 Q HL_log10 FF_percent
120 52 -1193.62020000 -0.00125249 19.29840000 -2.773809 63.72
121 52 -1193.64390000 0.02608337 20.92070000 -2.823779 65.25
122 52 -1195.04840000 -0.00008786 19.77040000 -2.855614 65.84
123 52 -1194.90620000 0.02621093 21.50630000 -2.904445 67.30
124 52 -1196.25250000 -0.00002562 20.38500000 -2.936977 67.98
81 53 -1125.06630000 0.04070157 2.90750000 6.489327 79.33
82 53 -1133.51830000 -0.00869029 1.48570000 4.831330 99.87
83 53 -1135.82190000 -0.02850415 8.08620000 2.126463 83.05
84 53 -1139.74480000 -0.01802168 6.65560000 0.627912 35.32
85 53 -1142.68490000 0.12381176 8.01580000 0.199066 32.09
86 53 -1147.04350000 0.13875790 7.08620000 -0.009001 24.34
87 53 -1150.13960000 0.15482427 8.75340000 -0.219060 31.41
88 53 -1154.19720000 0.16720517 8.21760000 -0.436399 32.99
89 53 -1156.75620000 0.17661509 10.17200000 -0.695621 42.18
90 53 -1160.58340000 0.18408592 9.34980000 -0.770444 38.33
91 53 -1162.96550000 0.19403442 11.19370000 -0.946325 45.16
92 53 -1166.46940000 0.20006625 10.48520000 -1.039540 43.07
93 53 -1168.60400000 0.21238066 12.22690000 -1.211722 49.93
94 53 -1172.02410000 0.21949672 11.34860000 -1.270281 47.44
95 53 -1174.02070000 0.23558155 13.13510000 -1.421270 53.18
96 53 -1177.29870000 0.24271825 12.25510000 -1.474998 51.34
97 53 -1179.16080000 0.26117821 14.04900000 -1.576751 54.24
98 53 -1182.23270000 0.26632716 13.29300000 -1.652469 54.34
99 53 -1184.03300000 0.30055012 14.91400000 -1.765229 55.49
100 53 -1186.94250000 0.30190192 14.12860000 -1.814165 54.72
101 53 -1188.56260000 0.30443196 15.67790000 -1.899062 56.27
102 53 -1191.08300000 0.29805599 15.03630000 -1.943860 55.60
103 53 -1192.25150000 0.30078626 16.64190000 -2.028828 57.77
104 53 -1194.66310000 0.28836852 15.73370000 -2.063135 56.37
105 53 -1195.70260000 0.28468511 17.27660000 -2.139399 57.83
106 53 -1196.96300000 -0.19286698 17.30940000 -2.175677 57.46
107 53 -1197.84620000 -0.18788596 18.81190000 -2.237907 58.84
108 53 -1200.63200000 0.26490453 17.12170000 -2.277319 58.90
109 53 -1201.17850000 0.26013841 18.79110000 -2.335345 60.54
110 53 -1203.01850000 0.24980090 17.77420000 -2.366818 60.45
111 53 -1203.49880000 -0.16386116 19.41830000 -2.390386 59.41
112 53 -1205.47600000 -0.15703744 18.15380000 -2.421200 59.37
113 53 -1205.92260000 -0.15399739 19.67380000 -2.477065 61.01
114 53 -1207.73910000 -0.13912597 18.46330000 -2.499848 60.66
115 53 -1208.11130000 0.13832369 20.07070000 -2.543085 60.89
116 53 -1209.87070000 0.12383570 18.91010000 -2.572744 61.20
117 53 -1210.23840000 0.11323756 20.46570000 -2.611329 62.32
118 53 -1211.89460000 0.09888298 19.35850000 -2.641609 62.90
119 53 -1212.13660000 0.08961281 20.98490000 -2.685583 64.33
120 53 -1213.78260000 0.07030251 19.86080000 -2.709507 64.83
121 53 -1214.03680000 0.06209988 21.40220000 -2.754057 66.29
122 53 -1215.63050000 -0.01428288 20.29810000 -2.775076 66.86
123 53 -1215.85550000 0.03240144 21.93020000 -2.826016 68.27
124 53 -1217.40990000 -0.00812299 20.86520000 -2.858732 68.94
125 53 -1217.17190000 0.02801340 23.00370000 -2.909714 70.37
126 53 -1218.94140000 -0.00456494 21.21160000 -2.942936 71.08
80 54 -1127.19180000 0.00101295 NaN NaN NaN
81 54 -1134.22200000 0.04305779 NaN NaN NaN
82 54 -1143.12610000 0.00029618 NaN NaN NaN
83 54 -1145.61840000 -0.02969149 NaN NaN NaN
84 54 -1149.91870000 0.00032509 4.41270000 0.975963 28.59
85 54 -1153.34770000 0.12464353 5.65070000 0.589388 26.67
86 54 -1158.11100000 0.14329306 4.68180000 0.404582 14.74
87 54 -1161.63280000 0.16162913 6.42210000 0.142246 26.27
88 54 -1166.14620000 0.17562783 5.92690000 -0.062116 22.88
89 54 -1169.15120000 0.18513138 7.93300000 -0.346225 32.79
90 54 -1173.37720000 0.19398327 7.17350000 -0.441935 29.14
91 54 -1176.17260000 0.20492927 9.00990000 -0.633032 36.15
92 54 -1180.04890000 0.21231299 8.34380000 -0.750770 35.63
93 54 -1182.59070000 0.22424738 10.07740000 -0.951792 45.00
94 54 -1186.37380000 0.23566301 9.24030000 -1.016719 42.06
95 54 -1188.77180000 0.24947642 10.99640000 -1.184943 48.71
96 54 -1192.42780000 0.26227466 10.11660000 -1.245589 47.09
97 54 -1194.74370000 0.28030683 11.82090000 -1.364990 51.24
98 54 -1198.16500000 0.28670641 11.09600000 -1.437448 50.46
99 54 -1200.28910000 0.29779685 12.72030000 -1.554525 53.60
100 54 -1203.45850000 0.30471200 11.97800000 -1.606251 53.25
101 54 -1205.33730000 0.30885932 13.60300000 -1.698382 55.59
102 54 -1208.11140000 0.30209880 12.96890000 -1.753340 54.81
103 54 -1209.61480000 0.30681146 14.51230000 -1.847486 57.63
104 54 -1212.19720000 0.28955797 13.72510000 -1.892815 55.78
105 54 -1213.49040000 0.28359470 15.23300000 -1.979596 57.43
106 54 -1215.87610000 0.27490080 14.37980000 -2.020843 57.01
107 54 -1216.97170000 0.27046717 15.93120000 -2.089596 58.70
108 54 -1219.18760000 0.25869912 15.05720000 -2.131817 58.55
109 54 -1220.01070000 0.25298891 16.67530000 -2.195089 60.45
110 54 -1222.13510000 0.23547192 15.63210000 -2.226731 59.81
111 54 -1222.84780000 0.23001020 17.18950000 -2.281991 61.09
112 54 -1224.81440000 0.20213377 16.13910000 -2.312281 59.98
113 54 -1225.42040000 0.19343051 17.54250000 -2.372245 61.41
114 54 -1227.40000000 0.16808998 16.39730000 -2.393044 59.97
115 54 -1227.99880000 0.15739285 18.01370000 -2.447085 61.26
116 54 -1229.92210000 0.13860576 16.93530000 -2.467113 61.01
117 54 -1230.47110000 0.12846059 18.59280000 -2.511521 62.22
118 54 -1232.33950000 0.11049670 17.54350000 -2.536706 62.67
119 54 -1232.86140000 0.09977975 19.06470000 -2.578783 63.98
120 54 -1234.65700000 0.08006601 18.01370000 -2.605084 64.63
121 54 -1235.14660000 0.07068098 19.45900000 -2.651002 66.12
122 54 -1237.00370000 -0.00016460 18.27870000 -2.665462 66.74
123 54 -1237.49310000 0.03487551 19.81740000 -2.721972 68.17
124 54 -1239.39360000 -0.00001899 18.64230000 -2.754143 68.86
125 54 -1239.37100000 0.02774218 20.87670000 -2.808396 70.26
126 54 -1241.52970000 -0.00000206 18.89440000 -2.842452 70.99
83 55 -1153.54940000 -0.03094193 6.62900000 3.239373 2.17
84 55 -1158.21640000 0.07674353 5.00300000 1.275324 12.29
85 55 -1162.01080000 0.13464113 6.24280000 1.085450 0.00
86 55 -1167.27290000 0.15360745 5.13380000 0.804366 2.07
87 55 -1171.29110000 0.17127548 6.66240000 0.482160 20.18
88 55 -1176.30220000 0.18563657 5.97100000 0.227132 23.35
89 55 -1179.76870000 0.19427101 7.90400000 -0.027479 22.65
90 55 -1184.40050000 0.20379199 7.08310000 -0.202808 29.29
91 55 -1187.61070000 0.21457458 8.92670000 -0.375513 30.25
92 55 -1191.88610000 0.22222921 8.29970000 -0.549522 36.30
93 55 -1194.83210000 0.23334153 10.04680000 -0.776631 46.73
94 55 -1198.98620000 0.24567711 9.54030000 -0.843820 42.95
95 55 -1201.76240000 0.25743139 11.29080000 -1.024491 49.17
96 55 -1205.78260000 0.27174968 10.59490000 -1.089995 47.46
97 55 -1208.47900000 0.28738593 12.22530000 -1.201310 49.69
98 55 -1212.22740000 0.29406755 11.55810000 -1.295159 50.67
99 55 -1214.65450000 0.30173358 13.18520000 -1.421947 53.89
100 55 -1218.15830000 0.31029256 12.31990000 -1.480120 54.34
101 55 -1220.29830000 0.31052835 14.05900000 -1.577671 56.88
102 55 -1223.34510000 0.30427976 13.33690000 -1.636054 56.17
103 55 -1225.14030000 0.30544146 14.85470000 -1.736116 58.99
104 55 -1227.94140000 0.29002490 14.11180000 -1.784824 57.06
105 55 -1229.47390000 0.28236116 15.54800000 -1.877717 58.57
106 55 -1232.12090000 0.27578823 14.63940000 -1.921295 58.20
107 55 -1233.46280000 0.27125542 16.18860000 -1.993307 59.89
108 55 -1235.90400000 0.26207081 15.33050000 -2.039184 59.68
109 55 -1236.98520000 0.25739707 16.93320000 -2.105776 61.59
110 55 -1239.25530000 0.24541595 16.01980000 -2.141870 61.04
111 55 -1240.17150000 0.24240197 17.62380000 -2.210312 63.09
112 55 -1242.18090000 0.22158804 16.85210000 -2.233872 61.54
113 55 -1243.01530000 0.19108890 18.27710000 -2.277489 62.30
114 55 -1245.23050000 0.17200525 17.07350000 -2.304164 61.33
115 55 -1246.07540000 0.15929311 18.50010000 -2.359326 62.28
116 55 -1248.28190000 0.14547826 17.19580000 -2.385687 62.28
117 55 -1249.10100000 0.13434375 18.74930000 -2.429199 63.37
118 55 -1251.14410000 0.12042933 17.68730000 -2.461099 63.85
119 55 -1251.88870000 0.10874580 19.18700000 -2.501252 65.07
120 55 -1253.82360000 0.09384741 18.21590000 -2.533458 65.76
121 55 -1254.50040000 0.08353359 19.75390000 -2.579015 67.25
122 55 -1256.52850000 0.01481749 18.68630000 -2.584504 68.01
123 55 -1257.25390000 0.04116770 20.37590000 -2.644687 69.37
124 55 -1259.46570000 0.00747882 19.13000000 -2.675316 70.06
125 55 -1259.64210000 0.02375123 21.49380000 -2.729539 71.46
126 55 -1262.15580000 0.00398935 19.43500000 -2.765733 72.13
82 56 -1159.39640000 0.00026320 NaN NaN NaN
83 56 -1162.43740000 -0.03123028 NaN NaN NaN
84 56 -1167.47160000 0.07658890 2.66060000 1.913591 7.05
85 56 -1171.62470000 0.12873184 3.93180000 1.480503 21.31
86 56 -1177.17150000 0.15242907 2.86250000 1.345196 4.30
87 56 -1181.49120000 0.17429181 4.44590000 1.004009 12.41
88 56 -1186.89070000 0.19088318 3.67060000 0.764454 8.86
89 56 -1190.70160000 0.20013840 5.60970000 0.378146 18.27
90 56 -1195.75540000 0.21336083 4.69240000 0.253723 17.76
91 56 -1199.40380000 0.22970969 6.75150000 -0.008374 28.63
92 56 -1204.09690000 0.25287116 6.41460000 -0.142728 32.86
93 56 -1207.74450000 0.29288223 8.05470000 -0.345792 45.73
94 56 -1212.27120000 0.29265137 7.64290000 -0.471882 41.02
95 56 -1215.59550000 0.30060032 9.18830000 -0.665480 43.65
96 56 -1219.92230000 0.30251967 8.52640000 -0.771862 43.05
97 56 -1223.00350000 0.31295676 10.06230000 -0.956777 50.39
98 56 -1227.05770000 0.31477566 9.43850000 -1.021127 46.76
99 56 -1229.69620000 0.32765615 11.09820000 -1.169940 52.59
100 56 -1233.57530000 0.32631662 10.21900000 -1.237377 50.93
101 56 -1235.90000000 0.32182954 11.94070000 -1.349646 54.08
102 56 -1239.21300000 0.31868394 11.18880000 -1.414720 53.65
103 56 -1241.27120000 0.31566631 12.76170000 -1.532635 57.07
104 56 -1244.23990000 0.30323155 12.10890000 -1.589958 55.36
105 56 -1245.97830000 0.29901335 13.54670000 -1.692242 58.13
106 56 -1248.86940000 0.28562560 12.61640000 -1.747623 56.80
107 56 -1250.45250000 0.27879217 14.05180000 -1.829415 58.88
108 56 -1253.13640000 0.26876651 13.10530000 -1.877791 58.59
109 56 -1254.49310000 0.26299672 14.76690000 -1.951639 60.77
110 56 -1257.01330000 0.25037100 13.91870000 -1.989055 60.36
111 56 -1258.25100000 0.24402355 15.43260000 -2.061784 62.44
112 56 -1260.51040000 0.22514537 14.64670000 -2.086299 61.28
113 56 -1261.52200000 0.20898823 16.04660000 -2.146481 61.77
114 56 -1263.79350000 0.18962434 15.02810000 -2.176686 60.85
115 56 -1264.69570000 0.17031219 16.58350000 -2.232308 61.32
116 56 -1267.06830000 0.15518950 15.31840000 -2.262961 61.57
117 56 -1268.04940000 0.14028987 16.82370000 -2.306356 62.72
118 56 -1270.29370000 0.12413486 15.66180000 -2.340827 63.37
119 56 -1271.25750000 0.11193509 17.03430000 -2.393392 65.09
120 56 -1273.47230000 0.09050057 15.88120000 -2.412313 65.57
121 56 -1274.43280000 0.07608117 17.58240000 -2.458268 67.09
122 56 -1276.84780000 -0.00003951 16.51120000 -2.468159 67.98
123 56 -1277.81370000 0.03641316 18.10420000 -2.531320 69.39
124 56 -1280.35390000 0.00000158 16.85030000 -2.565126 70.09
125 56 -1280.80880000 0.00008102 18.85630000 -2.634432 71.60
126 56 -1283.60280000 0.00000532 16.95510000 -2.660233 72.14
83 57 -1169.35020000 0.05024598 NaN NaN NaN
84 57 -1174.77450000 0.06182190 3.25650000 2.378465 6.92
85 57 -1179.25200000 0.12700955 4.53930000 2.078132 0.00
86 57 -1185.15510000 0.15470074 3.31500000 1.897372 1.15
87 57 -1189.77930000 0.17508836 4.94620000 1.440877 9.30
88 57 -1195.52930000 0.19047282 4.24830000 1.166133 6.53
89 57 -1199.66580000 0.19882821 6.32070000 0.520678 5.09
90 57 -1205.37330000 0.23799655 5.25850000 0.380063 15.15
91 57 -1209.72950000 0.28980325 6.88470000 0.329056 51.01
92 57 -1215.01720000 0.30118675 6.62620000 0.201220 43.32
93 57 -1219.13210000 0.31103617 8.24180000 -0.032561 42.07
94 57 -1224.00180000 0.31291689 7.85760000 -0.235299 46.12
95 57 -1227.66670000 0.31585922 9.45020000 -0.460079 44.70
96 57 -1232.28380000 0.31950838 8.85680000 -0.588153 49.05
97 57 -1235.71420000 0.32466261 10.41030000 -0.772621 52.61
98 57 -1240.01240000 0.32862022 9.90260000 -0.851662 50.96
99 57 -1243.01230000 0.33742747 11.56210000 -1.003751 54.20
100 57 -1247.05870000 0.32885259 10.90930000 -1.133935 50.85
101 57 -1249.61980000 0.32446914 12.67390000 -1.254530 53.26
102 57 -1253.25090000 0.32469677 11.82990000 -1.322412 52.64
103 57 -1255.56680000 0.32092677 13.30730000 -1.444405 55.68
104 57 -1258.74300000 0.31383042 12.64290000 -1.500021 54.43
105 57 -1260.70380000 0.30939054 14.05150000 -1.611155 56.69
106 57 -1263.72230000 0.29890465 13.24400000 -1.661728 55.69
107 57 -1265.45970000 0.27601864 14.77970000 -1.703249 59.11
108 57 -1268.47800000 0.26874104 13.77840000 -1.762674 59.50
109 57 -1270.15000000 0.26460719 15.26700000 -1.840448 61.65
110 57 -1272.90160000 0.25496663 14.39660000 -1.889831 61.93
111 57 -1274.37510000 0.24893045 15.86750000 -1.968005 63.96
112 57 -1276.78660000 0.23549784 15.15560000 -1.999278 63.32
113 57 -1278.03960000 0.22061915 16.58610000 -2.050869 64.29
114 57 -1280.49720000 0.19723919 15.61700000 -2.082034 62.38
115 57 -1281.60470000 0.18790980 16.97470000 -2.147905 63.90
116 57 -1284.09110000 0.16605820 15.77680000 -2.178864 62.55
117 57 -1285.17350000 0.15158565 17.29910000 -2.223208 63.45
118 57 -1287.50980000 0.13803140 16.23200000 -2.263102 63.91
119 57 -1288.57150000 0.12676538 17.80850000 -2.318323 65.46
120 57 -1291.23320000 0.07005787 16.52880000 -2.306437 67.05
121 57 -1292.57700000 0.06059045 17.85320000 -2.360595 68.53
122 57 -1295.13590000 0.04371111 16.94970000 -2.396412 69.24
123 57 -1296.42220000 0.04212561 18.72520000 -2.453931 70.72
124 57 -1298.88310000 0.02334810 17.76360000 -2.492614 71.38
125 57 -1299.77590000 0.03096043 19.91780000 -2.546859 72.72
126 57 -1302.51190000 0.01209428 18.37320000 -2.589268 73.47
83 58 -1177.24900000 -0.03183276 NaN NaN NaN
84 58 -1183.00930000 -0.00150484 NaN NaN NaN
85 58 -1187.68810000 0.12777032 NaN NaN NaN
86 58 -1193.94350000 0.15660563 1.03400000 3.029238 0.18
87 58 -1198.99560000 0.18299984 2.51790000 2.244141 4.05
88 58 -1205.20450000 0.20362530 1.82850000 2.044705 1.54
89 58 -1209.84980000 0.24113056 3.82250000 1.497782 37.23
90 58 -1215.83220000 0.26710581 3.10480000 1.420893 14.81
91 58 -1220.86140000 0.30033556 4.62530000 0.947581 43.07
92 58 -1226.59190000 0.31672210 4.35720000 0.780485 38.85
93 58 -1231.07740000 0.32292423 5.97120000 0.401864 42.78
94 58 -1236.33490000 0.32542023 5.57490000 0.239402 35.24
95 58 -1240.35860000 0.32705519 7.18550000 -0.090538 33.12
96 58 -1245.34250000 0.33150339 6.59600000 -0.182629 35.85
97 58 -1249.13300000 0.33431868 8.13980000 -0.425938 42.88
98 58 -1253.79240000 0.33980478 7.60790000 -0.512179 40.70
99 58 -1257.18600000 0.34707756 9.20450000 -0.716128 47.11
100 58 -1261.51170000 0.34724199 8.61580000 -0.785447 46.50
101 58 -1264.29880000 0.35313949 10.40930000 -0.978501 57.43
102 58 -1268.09210000 0.34266494 9.71890000 -1.010088 53.25
103 58 -1270.60390000 0.34052401 11.21030000 -1.156522 58.28
104 58 -1273.97330000 0.32710110 10.62160000 -1.230700 56.20
105 58 -1276.18430000 0.31762783 11.99440000 -1.367233 58.50
106 58 -1279.45740000 0.30276234 11.16360000 -1.424060 56.88
107 58 -1281.47440000 0.29164940 12.59220000 -1.522935 59.44
108 58 -1284.63500000 0.28114880 11.63040000 -1.576363 58.66
109 58 -1286.51620000 0.27346770 13.15820000 -1.666300 61.26
110 58 -1289.46060000 0.26262737 12.31560000 -1.714146 61.04
111 58 -1291.16020000 0.25456641 13.71210000 -1.799188 63.11
112 58 -1293.84370000 0.24217210 12.85380000 -1.837881 62.87
113 58 -1295.33220000 0.23205990 14.19410000 -1.908036 64.27
114 58 -1297.79740000 0.20904739 13.33360000 -1.939627 62.19
115 58 -1299.08590000 0.19532425 14.58270000 -2.010280 63.25
116 58 -1301.69060000 0.17221472 13.48060000 -2.037449 62.02
117 58 -1302.95980000 0.15745974 15.00580000 -2.104364 63.87
118 58 -1305.59800000 0.13578912 13.97130000 -2.115536 63.66
119 58 -1306.98000000 0.11929756 15.42840000 -2.167028 65.47
120 58 -1309.64820000 0.08131360 14.39070000 -2.175134 66.39
121 58 -1311.30360000 -0.02918798 15.61130000 -2.219215 68.72
122 58 -1314.36540000 0.00003958 14.19740000 -2.262366 69.52
123 58 -1315.86470000 0.00013085 15.71380000 -2.332899 70.97
124 58 -1318.91170000 0.00002287 14.49120000 -2.369278 71.61
125 58 -1320.10310000 0.00007460 16.32670000 -2.441891 72.94
126 58 -1323.17850000 0.00001328 14.71780000 -2.471900 73.60
85 59 -1194.19550000 0.12152673 NaN NaN NaN
86 59 -1200.73150000 0.16853165 NaN NaN NaN
87 59 -1206.25100000 0.18985626 3.18910000 2.060654 1.71
88 59 -1212.89030000 0.21335364 2.31460000 2.968864 9.25
89 59 -1218.15500000 0.25617371 4.05710000 1.175635 2.49
90 59 -1224.70470000 0.29055009 3.20190000 1.373790 17.31
91 59 -1230.16710000 0.30960310 4.71610000 1.232834 4.96
92 59 -1236.26660000 0.32537132 4.54910000 0.849808 59.61
93 59 -1241.12780000 0.33060656 6.44780000 0.601126 56.37
94 59 -1246.76210000 0.33405806 5.96300000 0.394970 53.70
95 59 -1251.15650000 0.33562474 7.60890000 0.041624 40.50
96 59 -1256.49080000 0.34048088 7.02730000 -0.049052 47.86
97 59 -1260.61830000 0.34184808 8.54440000 -0.207469 36.78
98 59 -1265.60850000 0.34738426 7.91480000 -0.402433 48.37
99 59 -1269.34550000 0.35213541 9.59950000 -0.610084 51.41
100 59 -1273.92610000 0.35272866 9.13600000 -0.686917 50.18
101 59 -1277.02900000 0.35640258 10.84250000 -0.893220 59.72
102 59 -1281.03220000 0.35082661 10.31290000 -0.916416 55.70
103 59 -1283.81290000 0.34842464 11.70450000 -1.067519 59.90
104 59 -1287.39670000 0.33918289 11.13690000 -1.137491 57.42
105 59 -1289.83900000 0.32746161 12.48980000 -1.286231 57.57
106 59 -1293.28460000 0.31387875 11.72560000 -1.340918 56.06
107 59 -1295.48340000 0.29837143 13.19690000 -1.388725 60.94
108 59 -1298.89240000 0.28725507 12.19450000 -1.485851 57.71
109 59 -1300.99420000 0.28070311 13.74530000 -1.579907 60.06
110 59 -1304.09030000 0.27194465 13.01720000 -1.631029 59.76
111 59 -1305.91550000 0.26406062 14.53510000 -1.718751 61.71
112 59 -1308.74430000 0.25416689 13.75400000 -1.759733 61.68
113 59 -1310.34900000 0.24305037 15.34630000 -1.827548 63.00
114 59 -1312.88660000 0.22285275 14.66990000 -1.860283 61.21
115 59 -1314.38920000 0.19757662 14.75680000 -1.919962 64.34
116 59 -1317.18360000 0.17351973 13.98200000 -1.918091 63.72
117 59 -1318.78730000 0.15899407 15.97820000 -1.991744 65.39
118 59 -1321.62640000 0.13657110 14.84460000 -2.005837 65.17
119 59 -1323.25690000 0.11942673 16.11760000 -2.055972 66.63
120 59 -1326.13290000 0.09411378 15.07110000 -2.081948 67.32
121 59 -1327.78080000 0.08137099 16.59240000 -2.133655 68.75
122 59 -1330.79650000 -0.04030459 15.51170000 -2.175843 69.94
123 59 -1332.62090000 -0.03700104 17.13240000 -2.242667 71.28
124 59 -1335.64780000 -0.01738139 16.16210000 -2.282567 71.98
125 59 -1337.11430000 -0.02738435 18.13170000 -2.357735 73.23
126 59 -1340.31630000 -0.00863158 16.62430000 -2.389688 74.06
86 60 -1208.65810000 0.15996365 NaN NaN NaN
87 60 -1214.42290000 0.19041093 NaN NaN NaN
88 60 -1221.43010000 0.21658567 NaN NaN NaN
89 60 -1227.12460000 0.25650073 NaN NaN NaN
90 60 -1234.10120000 0.31035229 NaN NaN NaN
91 60 -1240.03370000 0.31939153 NaN NaN NaN
92 60 -1246.79360000 0.34197585 1.89090000 2.784164 27.98
93 60 -1251.94310000 0.34389497 3.67020000 1.646965 22.43
94 60 -1257.98340000 0.34880350 3.07710000 1.228858 22.77
95 60 -1262.73610000 0.35463174 4.75690000 0.687611 48.26
96 60 -1268.38070000 0.35458933 4.22210000 0.553541 24.50
97 60 -1272.74130000 0.35197527 5.87860000 0.230006 30.01
98 60 -1278.16300000 0.35966637 5.22600000 0.125572 28.33
99 60 -1282.28010000 0.36239866 6.92820000 -0.104404 32.81
100 60 -1287.08950000 0.36347578 6.65540000 -0.187343 36.71
101 60 -1290.56310000 0.36587584 8.32600000 -0.478340 58.65
102 60 -1294.73540000 0.36618141 8.09870000 -0.513778 54.51
103 60 -1297.75160000 0.36066373 9.48000000 -0.723229 63.05
104 60 -1301.54680000 0.36323777 9.04950000 -0.795203 59.70
105 60 -1304.22820000 0.37571227 10.43460000 -0.931666 62.78
106 60 -1307.89830000 0.31814258 9.76470000 -1.051680 57.28
107 60 -1310.30490000 0.30390863 11.14290000 -1.175634 60.81
108 60 -1313.95750000 0.29435198 9.98050000 -1.229867 59.08
109 60 -1316.32550000 0.28552002 11.57170000 -1.351778 63.02
110 60 -1319.66860000 0.27547002 10.87660000 -1.393774 62.21
111 60 -1321.71630000 0.26651768 12.36820000 -1.496062 64.46
112 60 -1324.91330000 0.25754925 11.37060000 -1.548960 64.94
113 60 -1326.77450000 0.24407232 12.98140000 -1.619731 66.17
114 60 -1328.36400000 -0.18450682 13.39050000 -1.658761 63.93
115 60 -1330.38360000 -0.17755394 13.08180000 -1.745041 64.10
116 60 -1333.98350000 0.18520899 11.71510000 -1.773776 63.02
117 60 -1335.68900000 0.16810846 13.72230000 -1.850310 64.87
118 60 -1338.59250000 0.14379398 12.73010000 -1.857544 64.60
119 60 -1340.42200000 -0.11823620 14.02080000 -1.896533 67.24
120 60 -1343.59120000 -0.09305880 12.90450000 -1.924815 67.77
121 60 -1345.52620000 -0.04460680 14.27750000 -1.962809 69.66
122 60 -1348.97130000 0.00030629 12.90230000 -2.007432 70.45
123 60 -1351.02790000 -0.02508201 14.38430000 -2.085874 71.86
